customer_id,recency,frequency,monetary,R,F,M,rfm_score,rfm_total,age,gender,region,loyalty_tier,avg_order_value,total_orders,online_ratio,avg_discount_used,customer_lifetime_days,category_diversity,gender_enc,region_enc,loyalty_enc
CUST00984,7,29,18611.52,4,1,1,411,6,31,M,Central,Bronze,641.7765517241379,29,0.7586206896551724,0.020689655172413796,1075,5,0,0,0
CUST00985,4,40,25937.21,5,4,3,543,12,41,F,East,Bronze,648.43025,40,0.6,0.01875,1078,5,1,1,0
CUST00986,26,35,23757.62,2,3,2,232,7,19,F,West,Bronze,678.7891428571428,35,0.42857142857142855,0.011428571428571429,1018,5,1,4,0
CUST00987,15,31,25640.19,3,2,3,323,8,62,M,East,Silver,827.1029032258064,31,0.5483870967741935,0.03387096774193549,1068,5,0,1,1
CUST00988,3,38,28715.55,5,4,4,544,13,43,F,South,Bronze,755.6723684210526,38,0.5526315789473685,0.019736842105263157,1046,5,1,3,0
CUST00989,4,32,26171.23,5,2,3,523,10,31,F,East,Platinum,817.8509375,32,0.6875,0.029687500000000002,1090,5,1,1,3
CUST00990,26,32,21209.93,2,2,1,221,5,68,M,North,Bronze,662.8103125,32,0.53125,0.0328125,1064,5,0,2,0
CUST00991,4,31,24109.59,5,2,2,522,9,24,M,South,Bronze,777.7287096774194,31,0.4838709677419355,0.008064516129032258,1065,5,0,3,0
CUST00992,3,39,30615.31,5,4,4,544,13,20,Other,North,Silver,785.0079487179488,39,0.6666666666666666,0.01794871794871795,1089,5,2,2,1
CUST00993,3,42,28220.06,5,5,4,554,14,64,F,South,Gold,671.9061904761905,42,0.5714285714285714,0.02142857142857143,1085,5,1,3,2
CUST00994,41,29,19539.74,1,1,1,111,3,40,F,West,Gold,673.7841379310346,29,0.6206896551724138,0.02586206896551724,1022,5,1,4,2
CUST00995,6,42,33456.93,4,5,5,455,14,63,F,West,Bronze,796.5935714285714,42,0.5476190476190477,0.023809523809523808,1041,5,1,4,0
CUST00996,11,28,15798.34,4,1,1,411,6,60,M,West,Silver,564.2264285714285,28,0.5,0.05178571428571429,1084,5,0,4,1
CUST00997,5,32,22537.25,5,2,2,522,9,64,M,North,Silver,704.2890625,32,0.53125,0.025,1081,5,0,2,1
CUST00998,53,36,29644.52,1,3,4,134,8,62,M,Central,Bronze,823.4588888888889,36,0.5833333333333334,0.034722222222222224,995,5,0,0,0
CUST00999,54,33,30127.61,1,2,4,124,7,35,F,South,Bronze,912.9578787878788,33,0.6666666666666666,0.022727272727272728,1035,5,1,3,0
CUST01000,4,33,20663.17,5,2,1,521,8,55,F,West,Bronze,626.1566666666666,33,0.5757575757575758,0.0196969696969697,1064,5,1,4,0
CUST01001,72,31,18447.45,1,2,1,121,4,52,F,South,Bronze,595.0790322580646,31,0.6451612903225806,0.020967741935483872,995,5,1,3,0
CUST01002,21,27,21047.23,3,1,1,311,5,68,M,North,Gold,779.5270370370371,27,0.6296296296296297,0.016666666666666666,1067,5,0,2,2
CUST01003,28,29,19566.43,2,1,1,211,4,32,M,Central,Bronze,674.7044827586207,29,0.4482758620689655,0.02586206896551724,1018,5,0,0,0
CUST01004,6,35,24362.79,4,3,2,432,9,42,F,North,Platinum,696.0797142857143,35,0.6571428571428571,0.024285714285714285,1084,5,1,2,3
CUST01005,48,35,29450.13,1,3,4,134,8,54,F,South,Silver,841.4322857142857,35,0.6,0.02,1025,5,1,3,1
CUST01006,27,32,24939.53,2,2,3,223,7,45,F,Central,Silver,779.3603125,32,0.625,0.0171875,1054,5,1,0,1
CUST01007,14,37,25183.15,3,4,3,343,10,27,M,Central,Silver,680.6256756756757,37,0.5405405405405406,0.03513513513513514,1065,5,0,0,1
CUST01008,10,30,22888.09,4,1,2,412,7,56,F,North,Bronze,762.9363333333333,30,0.4666666666666667,0.03166666666666666,1050,5,1,2,0
CUST01009,44,38,31731.88,1,4,5,145,10,34,M,West,Bronze,835.0494736842105,38,0.5,0.014473684210526317,1052,5,0,4,0
CUST01010,17,41,34945.87,3,5,5,355,13,56,F,South,Bronze,852.3382926829269,41,0.6829268292682927,0.024390243902439025,1079,5,1,3,0
CUST01011,25,27,17563.99,2,1,1,211,4,39,M,East,Silver,650.5181481481482,27,0.4444444444444444,0.027777777777777776,994,4,0,1,1
CUST01012,17,33,21909.55,3,2,2,322,7,43,F,East,Bronze,663.9257575757575,33,0.5454545454545454,0.028787878787878786,1078,5,1,1,0
CUST01013,20,32,20565.45,3,2,1,321,6,61,M,North,Silver,642.6703125,32,0.5625,0.028125,1039,5,0,2,1
CUST01014,15,39,35909.26,3,4,5,345,12,42,F,South,Bronze,920.7502564102565,39,0.5641025641025641,0.021794871794871797,1058,5,1,3,0
CUST01015,3,34,24929.3,5,3,3,533,11,34,M,South,Bronze,733.214705882353,34,0.6764705882352942,0.014705882352941176,1051,5,0,3,0
CUST01016,26,28,25258.13,2,1,3,213,6,30,M,North,Bronze,902.0760714285715,28,0.6785714285714286,0.016071428571428573,1028,5,0,2,0
CUST01017,15,28,15255.41,3,1,1,311,5,37,M,South,Gold,544.8360714285715,28,0.7142857142857143,0.01964285714285714,963,5,0,3,2
CUST01018,58,30,23036.45,1,1,2,112,4,42,M,West,Silver,767.8816666666667,30,0.6,0.008333333333333333,1031,5,0,4,1
CUST01019,38,24,17666.8,2,1,1,211,4,21,M,North,Bronze,736.1166666666667,24,0.7083333333333334,0.02291666666666667,1048,5,0,2,0
CUST01020,8,33,21410.59,4,2,2,422,8,27,F,West,Silver,648.8057575757575,33,0.42424242424242425,0.007575757575757576,1085,5,1,4,1
CUST01021,11,40,38737.17,4,4,5,445,13,20,M,South,Bronze,968.4292499999999,40,0.525,0.01125,1008,5,0,3,0
CUST01022,4,31,24711.07,5,2,3,523,10,58,F,North,Platinum,797.1312903225806,31,0.6129032258064516,0.024193548387096774,1075,5,1,2,3
CUST01023,2,33,26370.71,5,2,3,523,10,62,F,South,Silver,799.1124242424243,33,0.6060606060606061,0.0196969696969697,1079,5,1,3,1
CUST01024,3,32,27127.72,5,2,3,523,10,35,F,North,Bronze,847.74125,32,0.40625,0.0234375,1089,5,1,2,0
CUST01025,34,42,27976.73,2,5,4,254,11,64,M,South,Silver,666.1126190476191,42,0.6666666666666666,0.02261904761904762,1042,5,0,3,1
CUST01026,26,35,22126.63,2,3,2,232,7,53,M,West,Bronze,632.1894285714286,35,0.6571428571428571,0.022857142857142857,982,5,0,4,0
CUST01027,2,36,24268.11,5,3,2,532,10,64,F,West,Platinum,674.1141666666667,36,0.5277777777777778,0.04583333333333333,1079,5,1,4,3
CUST01028,27,26,20524.3,2,1,1,211,4,39,Other,South,Bronze,789.3961538461538,26,0.5384615384615384,0.01730769230769231,1060,5,2,3,0
CUST01029,24,36,26743.56,2,3,3,233,8,51,M,North,Silver,742.8766666666667,36,0.5555555555555556,0.020833333333333332,1050,5,0,2,1
CUST01030,15,35,25777.39,3,3,3,333,9,64,M,East,Bronze,736.4968571428572,35,0.6571428571428571,0.024285714285714285,1057,5,0,1,0
CUST01031,1,39,33537.7,5,4,5,545,14,25,M,West,Silver,859.9410256410256,39,0.5897435897435898,0.029487179487179487,1065,5,0,4,1
CUST01032,31,28,24027.43,2,1,2,212,5,57,Other,West,Silver,858.1225000000001,28,0.75,0.03571428571428571,1031,5,2,4,1
CUST01033,17,37,27244.09,3,4,3,343,10,66,M,East,Silver,736.3267567567567,37,0.6216216216216216,0.02972972972972973,1077,5,0,1,1
CUST01034,13,32,26377.17,3,2,3,323,8,61,M,South,Silver,824.2865625,32,0.53125,0.0328125,1074,5,0,3,1
CUST01035,17,24,15951.68,3,1,1,311,5,36,F,North,Gold,664.6533333333333,24,0.5,0.03125,981,5,1,2,2
CUST01036,46,40,31961.04,1,4,5,145,10,59,M,South,Bronze,799.0260000000001,40,0.5,0.025,1023,5,0,3,0
CUST01037,9,32,22930.31,4,2,2,422,8,58,M,Central,Bronze,716.5721875,32,0.71875,0.0078125,1051,5,0,0,0
CUST01038,19,44,33419.88,3,5,5,355,13,54,F,West,Bronze,759.5427272727272,44,0.5681818181818182,0.023863636363636365,1071,5,1,4,0
CUST01039,1,32,22957.07,5,2,2,522,9,23,F,Central,Platinum,717.4084375,32,0.59375,0.03125,1068,5,1,0,3
CUST01040,14,33,28633.83,3,2,4,324,9,69,M,West,Bronze,867.6918181818182,33,0.7272727272727273,0.030303030303030304,1070,5,0,4,0
CUST01041,41,43,33112.45,1,5,5,155,11,43,M,West,Silver,770.0569767441859,43,0.6511627906976745,0.016279069767441864,1044,5,0,4,1
CUST01042,48,38,27386.84,1,4,4,144,9,51,M,Central,Silver,720.7063157894737,38,0.47368421052631576,0.01842105263157895,1028,5,0,0,1
CUST01043,92,32,23205.91,1,2,2,122,5,62,M,Central,Bronze,725.1846875,32,0.59375,0.0203125,974,5,0,0,0
CUST01044,7,35,22829.11,4,3,2,432,9,23,F,South,Bronze,652.2602857142857,35,0.6,0.041428571428571426,992,5,1,3,0
CUST01045,4,44,28862.56,5,5,4,554,14,54,M,Central,Bronze,655.9672727272728,44,0.6363636363636364,0.025,1076,5,0,0,0
CUST01046,2,44,32053.06,5,5,5,555,15,50,M,South,Bronze,728.4786363636364,44,0.5681818181818182,0.03295454545454545,1092,5,0,3,0
CUST01047,1,31,21208.54,5,2,1,521,8,39,M,South,Bronze,684.1464516129032,31,0.6451612903225806,0.014516129032258065,1076,5,0,3,0
CUST01048,52,36,25528.010000000002,1,3,3,133,7,38,F,South,Bronze,709.111388888889,36,0.5555555555555556,0.018055555555555557,1039,5,1,3,0
CUST01049,39,38,27008.02,1,4,3,143,8,23,F,West,Gold,710.7373684210527,38,0.6052631578947368,0.015789473684210527,1028,5,1,4,2
CUST01050,13,47,36080.83,3,5,5,355,13,23,F,West,Platinum,767.6772340425532,47,0.6382978723404256,0.01702127659574468,1045,5,1,4,3
CUST01051,8,30,22327.27,4,1,2,412,7,65,M,Central,Bronze,744.2423333333334,30,0.6333333333333333,0.028333333333333335,1086,5,0,0,0
CUST01052,2,38,26728.43,5,4,3,543,12,21,F,West,Bronze,703.3797368421052,38,0.5789473684210527,0.024999999999999998,1013,5,1,4,0
CUST01053,24,38,27960.51,2,4,4,244,10,47,F,Central,Bronze,735.8028947368421,38,0.631578947368421,0.031578947368421054,994,5,1,0,0
CUST01054,13,34,28775.21,3,3,4,334,10,28,M,West,Silver,846.3297058823529,34,0.5588235294117647,0.011764705882352941,1036,5,0,4,1
CUST01055,2,26,22283.62,5,1,2,512,8,47,M,North,Gold,857.0623076923076,26,0.5384615384615384,0.028846153846153848,1089,5,0,2,2
CUST01056,46,45,32410.48,1,5,5,155,11,48,M,North,Bronze,720.2328888888889,45,0.6222222222222222,0.023333333333333334,1025,5,0,2,0
CUST01057,24,32,18536.67,2,2,1,221,5,41,M,Central,Bronze,579.2709375,32,0.6875,0.021875,1002,5,0,0,0
CUST01058,15,47,38640.02,3,5,5,355,13,26,M,West,Silver,822.1280851063829,47,0.6382978723404256,0.024468085106382983,1047,5,0,4,1
CUST01059,22,30,18914.97,3,1,1,311,5,20,M,West,Silver,630.499,30,0.4666666666666667,0.03666666666666667,961,5,0,4,1
CUST01060,3,34,28577.35,5,3,4,534,12,68,M,South,Bronze,840.510294117647,34,0.6470588235294118,0.017647058823529415,1059,5,0,3,0
CUST01061,85,45,30943.99,1,5,5,155,11,48,F,East,Silver,687.6442222222223,45,0.4888888888888889,0.021111111111111112,966,5,1,1,1
CUST01062,33,32,21064.41,2,2,1,221,5,57,M,Central,Bronze,658.2628125,32,0.5625,0.03125,1041,5,0,0,0
CUST01063,5,30,24506.44,5,1,3,513,9,54,F,East,Bronze,816.8813333333333,30,0.5333333333333333,0.02666666666666667,1087,5,1,1,0
CUST01064,4,26,16763.36,5,1,1,511,7,53,F,East,Silver,644.7446153846154,26,0.6538461538461539,0.02692307692307692,1084,4,1,1,1
CUST01065,16,43,25866.15,3,5,3,353,11,41,F,Central,Gold,601.5383720930233,43,0.5813953488372093,0.03953488372093024,992,5,1,0,2
CUST01066,5,43,25426.93,5,5,3,553,13,48,F,West,Bronze,591.3239534883721,43,0.5813953488372093,0.02441860465116279,1018,5,1,4,0
CUST01067,30,34,25087.989999999998,2,3,3,233,8,23,M,Central,Gold,737.8820588235294,34,0.5294117647058824,0.023529411764705882,1060,5,0,0,2
CUST01068,60,41,26132.26,1,5,3,153,9,19,F,East,Bronze,637.3721951219512,41,0.5365853658536586,0.015853658536585366,1000,5,1,1,0
CUST01069,25,28,25795.77,2,1,3,213,6,37,M,West,Silver,921.2775,28,0.5,0.026785714285714284,1043,5,0,4,1
CUST01070,3,37,29145.46,5,4,4,544,13,45,M,North,Bronze,787.7151351351351,37,0.4864864864864865,0.033783783783783786,987,5,0,2,0
CUST01071,25,26,12312.48,2,1,1,211,4,28,F,Central,Gold,473.55692307692306,26,0.5769230769230769,0.025,969,5,1,0,2
CUST01072,14,39,33029.19,3,4,5,345,12,21,M,Central,Gold,846.9023076923078,39,0.6153846153846154,0.03333333333333333,1080,5,0,0,2
CUST01073,51,38,29772.4,1,4,4,144,9,32,M,West,Bronze,783.4842105263158,38,0.6052631578947368,0.025,1023,5,0,4,0
CUST01074,13,33,20613.68,3,2,1,321,6,23,F,North,Gold,624.6569696969697,33,0.6666666666666666,0.02575757575757576,1045,5,1,2,2
CUST01075,31,33,22889.6,2,2,2,222,6,66,F,North,Gold,693.6242424242424,33,0.42424242424242425,0.025757575757575757,1062,5,1,2,2
CUST01076,88,32,28635.55,1,2,4,124,7,47,F,West,Silver,894.8609375,32,0.65625,0.009375,984,5,1,4,1
CUST01077,3,31,20382.85,5,2,1,521,8,55,M,South,Bronze,657.5112903225806,31,0.6129032258064516,0.01935483870967742,1091,5,0,3,0
CUST01078,3,46,37063.91,5,5,5,555,15,68,F,Central,Gold,805.7371739130435,46,0.5,0.035869565217391305,982,5,1,0,2
CUST01079,7,34,20601.33,4,3,1,431,8,19,M,Central,Gold,605.9214705882354,34,0.6176470588235294,0.0411764705882353,1071,5,0,0,2
CUST01080,7,33,19234.28,4,2,1,421,7,32,F,East,Bronze,582.8569696969697,33,0.5454545454545454,0.028787878787878786,1077,5,1,1,0
CUST01081,3,24,16760.14,5,1,1,511,7,28,F,West,Platinum,698.3391666666666,24,0.5,0.012500000000000002,1081,5,1,4,3
CUST01082,29,32,21280.55,2,2,2,222,6,25,F,East,Bronze,665.0171875,32,0.5625,0.021875000000000002,1017,5,1,1,0
CUST01083,15,31,23301.24,3,2,2,322,7,43,F,East,Bronze,751.6529032258065,31,0.5483870967741935,0.024193548387096774,1080,5,1,1,0
CUST01084,17,40,27836.9,3,4,4,344,11,68,M,North,Silver,695.9225,40,0.725,0.05,1064,5,0,2,1
CUST01085,40,25,17517.63,1,1,1,111,3,62,F,Central,Silver,700.7052,25,0.72,0.027999999999999997,1052,5,1,0,1
CUST01086,5,34,28070.82,5,3,4,534,12,61,F,East,Silver,825.6123529411765,34,0.5294117647058824,0.014705882352941176,1028,5,1,1,1
CUST01087,30,30,24470.11,2,1,2,212,5,22,M,North,Bronze,815.6703333333334,30,0.5666666666666667,0.025,1051,5,0,2,0
CUST01088,21,30,23442.86,3,1,2,312,6,23,F,West,Platinum,781.4286666666667,30,0.6333333333333333,0.04,857,5,1,4,3
CUST01089,8,49,40914.38,4,5,5,455,14,43,M,East,Bronze,834.9873469387754,49,0.6938775510204082,0.028571428571428574,1047,5,0,1,0
CUST01090,73,22,13696.47,1,1,1,111,3,21,F,Central,Bronze,622.5668181818181,22,0.45454545454545453,0.029545454545454545,940,5,1,0,0
CUST01091,2,34,25163.26,5,3,3,533,11,36,F,East,Bronze,740.0958823529411,34,0.7058823529411765,0.02058823529411765,1091,5,1,1,0
CUST01092,4,41,33958.07,5,5,5,555,15,37,F,West,Silver,828.2456097560976,41,0.6829268292682927,0.03536585365853658,1049,5,1,4,1
CUST01093,48,33,25605.97,1,2,3,123,6,50,M,East,Gold,775.9384848484849,33,0.7575757575757576,0.024242424242424242,1031,5,0,1,2
CUST01094,17,26,18400.35,3,1,1,311,5,37,F,Central,Silver,707.7057692307692,26,0.5,0.01730769230769231,1077,5,1,0,1
CUST01095,9,43,33485.55,4,5,5,455,14,66,F,North,Gold,778.7337209302326,43,0.6511627906976745,0.04534883720930232,1080,5,1,2,2
CUST01096,4,25,17074.65,5,1,1,511,7,29,F,Central,Bronze,682.9860000000001,25,0.64,0.036000000000000004,959,5,1,0,0
CUST01097,40,44,32233.329999999998,1,5,5,155,11,64,M,North,Silver,732.5756818181818,44,0.5681818181818182,0.015909090909090907,1041,5,0,2,1
CUST01098,59,38,28116.98,1,4,4,144,9,18,M,South,Bronze,739.9205263157895,38,0.6842105263157895,0.046052631578947366,967,5,0,3,0
CUST01099,9,43,26232.66,4,5,3,453,12,43,F,Central,Bronze,610.0618604651163,43,0.4883720930232558,0.03604651162790698,1052,5,1,0,0
CUST01100,3,32,31000.43,5,2,5,525,12,31,M,Central,Bronze,968.7634375,32,0.53125,0.0109375,943,5,0,0,0
CUST01101,57,33,22636.58,1,2,2,122,5,55,F,West,Silver,685.9569696969697,33,0.6363636363636364,0.024242424242424242,1037,5,1,4,1
CUST01102,45,30,25934.04,1,1,3,113,5,54,F,East,Silver,864.4680000000001,30,0.6,0.028333333333333335,991,5,1,1,1
CUST01103,13,34,25628.21,3,3,3,333,9,28,F,North,Silver,753.7708823529412,34,0.6764705882352942,0.011764705882352941,1071,5,1,2,1
CUST01104,19,33,25556.13,3,2,3,323,8,53,F,North,Bronze,774.4281818181819,33,0.5454545454545454,0.01818181818181818,1076,5,1,2,0
CUST01105,33,28,24158.71,2,1,2,212,5,30,F,West,Bronze,862.8110714285714,28,0.7142857142857143,0.01607142857142857,1058,5,1,4,0
CUST01106,44,33,28971.079999999998,1,2,4,124,7,60,M,West,Silver,877.9115151515151,33,0.5757575757575758,0.04090909090909091,1023,5,0,4,1
CUST01107,17,36,31027.0,3,3,5,335,11,20,M,East,Bronze,861.8611111111111,36,0.6111111111111112,0.03333333333333333,1079,5,0,1,0
CUST01108,32,35,24710.45,2,3,3,233,8,50,M,East,Gold,706.0128571428571,35,0.45714285714285713,0.02,1020,5,0,1,2
CUST01109,22,28,18392.73,3,1,1,311,5,23,M,Central,Silver,656.8832142857143,28,0.6785714285714286,0.0125,1050,5,0,0,1
CUST01110,2,25,20029.29,5,1,1,511,7,67,F,South,Bronze,801.1716,25,0.56,0.034,1092,5,1,3,0
CUST01111,169,40,31224.75,1,4,5,145,10,27,F,East,Platinum,780.61875,40,0.675,0.025,872,5,1,1,3
CUST01112,8,27,20000.38,4,1,1,411,6,22,F,West,Silver,740.7548148148148,27,0.5185185185185185,0.012962962962962964,1054,5,1,4,1
CUST01113,32,38,34047.7,2,4,5,245,11,40,F,East,Bronze,895.9921052631578,38,0.5526315789473685,0.03026315789473684,1043,5,1,1,0
CUST01114,66,25,18106.68,1,1,1,111,3,27,Other,North,Silver,724.2672,25,0.6,0.02,1029,5,2,2,1
CUST01115,2,26,20256.87,5,1,1,511,7,61,F,South,Bronze,779.1103846153845,26,0.6538461538461539,0.021153846153846155,1050,5,1,3,0
CUST01116,4,34,21522.6,5,3,2,532,10,19,F,Central,Gold,633.0176470588235,34,0.6176470588235294,0.023529411764705882,1049,5,1,0,2
CUST01117,39,34,20557.329999999998,1,3,1,131,5,30,F,North,Gold,604.6273529411765,34,0.7352941176470589,0.016176470588235296,1011,5,1,2,2
CUST01118,3,31,27197.5,5,2,3,523,10,57,M,North,Platinum,877.3387096774194,31,0.8387096774193549,0.020967741935483872,1032,5,0,2,3
CUST01119,35,38,30449.93,2,4,4,244,10,19,M,South,Silver,801.313947368421,38,0.6578947368421053,0.009210526315789475,1044,5,0,3,1
CUST01120,7,43,27374.09,4,5,4,454,13,37,M,Central,Bronze,636.6067441860465,43,0.5813953488372093,0.022093023255813953,1089,5,0,0,0
CUST01121,16,33,31195.55,3,2,5,325,10,18,F,West,Silver,945.3196969696969,33,0.6666666666666666,0.021212121212121213,951,5,1,4,1
CUST01122,18,41,36820.17,3,5,5,355,13,54,F,Central,Bronze,898.0529268292682,41,0.6829268292682927,0.023170731707317076,1004,5,1,0,0
CUST01123,3,36,33377.46,5,3,5,535,13,26,M,East,Silver,927.1516666666666,36,0.7222222222222222,0.043055555555555555,1079,5,0,1,1
CUST01124,45,38,28979.949999999997,1,4,4,144,9,34,M,North,Silver,762.6302631578947,38,0.6578947368421053,0.021052631578947368,1022,5,0,2,1
CUST01125,28,30,27115.06,2,1,3,213,6,26,F,East,Bronze,903.8353333333333,30,0.5333333333333333,0.016666666666666666,1009,5,1,1,0
CUST01126,4,38,28106.29,5,4,4,544,13,28,M,West,Bronze,739.6392105263158,38,0.631578947368421,0.02368421052631579,1041,5,0,4,0
CUST01127,6,25,17432.04,4,1,1,411,6,32,M,East,Gold,697.2816,25,0.64,0.022000000000000002,1078,5,0,1,2
CUST01128,46,36,29031.52,1,3,4,134,8,41,F,Central,Gold,806.4311111111111,36,0.5833333333333334,0.043055555555555555,983,5,1,0,2
CUST01129,1,41,25998.829999999998,5,5,3,553,13,55,M,East,Bronze,634.1178048780488,41,0.5609756097560976,0.01951219512195122,1064,5,0,1,0
CUST01130,24,31,16653.32,2,2,1,221,5,52,M,West,Bronze,537.203870967742,31,0.7096774193548387,0.017741935483870968,1056,5,0,4,0
CUST01131,17,29,18274.75,3,1,1,311,5,47,F,West,Bronze,630.1637931034483,29,0.4827586206896552,0.034482758620689655,1045,5,1,4,0
CUST01132,9,42,27213.22,4,5,3,453,12,48,F,West,Gold,647.9338095238096,42,0.7380952380952381,0.02023809523809524,1047,5,1,4,2
CUST01133,6,44,33289.47,4,5,5,455,14,66,F,Central,Bronze,756.5788636363636,44,0.5681818181818182,0.025,1071,5,1,0,0
CUST01134,19,44,43348.5,3,5,5,355,13,22,M,West,Silver,985.1931818181819,44,0.6818181818181818,0.04431818181818182,1020,5,0,4,1
CUST01135,1,38,26830.739999999998,5,4,3,543,12,61,M,North,Bronze,706.0721052631578,38,0.631578947368421,0.019736842105263157,1072,5,0,2,0
CUST01136,3,40,24513.02,5,4,3,543,12,67,M,West,Silver,612.8255,40,0.55,0.017499999999999998,1062,5,0,4,1
CUST01137,108,34,26008.89,1,3,3,133,7,31,F,East,Bronze,764.9673529411765,34,0.7647058823529411,0.017647058823529415,903,5,1,1,0
CUST01138,20,34,25238.78,3,3,3,333,9,28,F,East,Silver,742.3170588235294,34,0.6176470588235294,0.030882352941176472,1019,5,1,1,1
CUST01139,13,26,19591.32,3,1,1,311,5,26,M,East,Bronze,753.5123076923077,26,0.5769230769230769,0.0038461538461538464,1049,4,0,1,0
CUST01140,56,21,12974.59,1,1,1,111,3,51,F,Central,Silver,617.837619047619,21,0.5714285714285714,0.02857142857142857,1035,5,1,0,1
CUST01141,40,37,32248.3,1,4,5,145,10,29,M,East,Bronze,871.5756756756757,37,0.6486486486486487,0.013513513513513514,974,5,0,1,0
CUST01142,53,41,27735.05,1,5,4,154,10,52,M,Central,Silver,676.4646341463415,41,0.7560975609756098,0.020731707317073172,1033,5,0,0,1
CUST01143,60,28,21332.66,1,1,2,112,4,52,M,Central,Gold,761.8807142857142,28,0.7857142857142857,0.024999999999999998,1014,5,0,0,2
CUST01144,63,33,27964.37,1,2,4,124,7,18,M,West,Bronze,847.4051515151515,33,0.6666666666666666,0.016666666666666663,1027,5,0,4,0
CUST01145,3,36,27699.62,5,3,4,534,12,57,F,North,Gold,769.4338888888889,36,0.6388888888888888,0.029166666666666667,1074,5,1,2,2
CUST01146,78,34,21286.88,1,3,2,132,6,39,F,West,Silver,626.084705882353,34,0.6764705882352942,0.016176470588235296,1002,5,1,4,1
CUST01147,8,40,38673.03,4,4,5,445,13,46,M,West,Bronze,966.82575,40,0.6,0.02375,1043,5,0,4,0
CUST01148,60,24,18060.66,1,1,1,111,3,25,F,Central,Bronze,752.5275,24,0.4583333333333333,0.029166666666666664,1034,5,1,0,0
CUST01149,9,35,23896.49,4,3,2,432,9,28,M,Central,Bronze,682.7568571428571,35,0.6285714285714286,0.025714285714285714,994,5,0,0,0
CUST01150,10,36,23865.41,4,3,2,432,9,58,F,East,Silver,662.9280555555556,36,0.6111111111111112,0.03888888888888889,1085,5,1,1,1
CUST01151,15,33,29222.48,3,2,4,324,9,54,F,East,Silver,885.5296969696969,33,0.6363636363636364,0.01818181818181818,1039,5,1,1,1
CUST01152,29,32,25491.43,2,2,3,223,7,31,M,West,Bronze,796.6071875,32,0.59375,0.0328125,1062,5,0,4,0
CUST01153,55,38,31725.41,1,4,5,145,10,47,F,South,Silver,834.8792105263158,38,0.5526315789473685,0.027631578947368424,978,5,1,3,1
CUST01154,43,29,23603.56,1,1,2,112,4,52,M,South,Gold,813.9158620689656,29,0.5172413793103449,0.022413793103448276,1046,5,0,3,2
CUST01155,19,40,26856.74,3,4,3,343,10,38,M,East,Gold,671.4185,40,0.5,0.0375,1036,5,0,1,2
CUST01156,9,30,17303.4,4,1,1,411,6,54,M,South,Silver,576.7800000000001,30,0.7666666666666667,0.014999999999999998,1027,5,0,3,1
CUST01157,31,38,34253.59,2,4,5,245,11,22,F,East,Platinum,901.4102631578946,38,0.5526315789473685,0.02368421052631579,1042,5,1,1,3
CUST01158,3,40,34975.47,5,4,5,545,14,36,F,Central,Silver,874.38675,40,0.625,0.013750000000000002,1030,5,1,0,1
CUST01159,27,27,25015.3,2,1,3,213,6,31,M,West,Bronze,926.4925925925926,27,0.48148148148148145,0.040740740740740744,1045,5,0,4,0
CUST01160,1,37,28366.31,5,4,4,544,13,43,F,North,Gold,766.6570270270271,37,0.5675675675675675,0.032432432432432434,1057,5,1,2,2
CUST01161,4,39,31427.98,5,4,5,545,14,21,F,West,Bronze,805.845641025641,39,0.5641025641025641,0.03205128205128205,1090,5,1,4,0
CUST01162,18,26,18151.57,3,1,1,311,5,42,F,East,Bronze,698.1373076923077,26,0.5769230769230769,0.02692307692307692,1052,5,1,1,0
CUST01163,34,33,26209.03,2,2,3,223,7,62,F,East,Bronze,794.2130303030302,33,0.48484848484848486,0.012121212121212121,1034,5,1,1,0
CUST01164,22,38,32059.05,3,4,5,345,12,59,F,West,Gold,843.6592105263157,38,0.6578947368421053,0.03289473684210526,1047,5,1,4,2
CUST01165,51,38,26710.06,1,4,3,143,8,42,M,East,Gold,702.8963157894738,38,0.5526315789473685,0.009210526315789475,1033,5,0,1,2
CUST01166,2,50,33214.28,5,5,5,555,15,35,M,South,Bronze,664.2855999999999,50,0.74,0.025,1091,5,0,3,0
CUST01167,21,30,20697.81,3,1,1,311,5,57,Other,South,Bronze,689.927,30,0.5,0.021666666666666667,1056,5,2,3,0
CUST01168,14,34,28422.09,3,3,4,334,10,25,M,East,Bronze,835.9438235294118,34,0.5588235294117647,0.025,1047,5,0,1,0
CUST01169,3,45,40155.46,5,5,5,555,15,56,Other,East,Silver,892.3435555555556,45,0.5111111111111111,0.02888888888888889,1069,5,2,1,1
CUST01170,27,38,30052.4,2,4,4,244,10,57,F,South,Bronze,790.8526315789474,38,0.6052631578947368,0.019736842105263157,1055,5,1,3,0
CUST01171,2,36,28212.82,5,3,4,534,12,31,M,East,Silver,783.6894444444445,36,0.5555555555555556,0.015277777777777779,1040,5,0,1,1
CUST01172,9,23,17706.36,4,1,1,411,6,49,M,East,Bronze,769.8417391304348,23,0.391304347826087,0.008695652173913044,993,5,0,1,0
CUST01173,44,46,42323.14,1,5,5,155,11,68,M,West,Bronze,920.0682608695652,46,0.6304347826086957,0.021739130434782608,1041,5,0,4,0
CUST01174,71,34,21730.84,1,3,2,132,6,55,F,North,Bronze,639.1423529411765,34,0.6470588235294118,0.023529411764705882,1010,5,1,2,0
