customer_id,recency,frequency,monetary,R,F,M,rfm_score,rfm_total,age,gender,region,loyalty_tier,avg_order_value,total_orders,online_ratio,avg_discount_used,customer_lifetime_days,category_diversity,gender_enc,region_enc,loyalty_enc,cluster,segment
CUST01027,2,36,24268.11,5,3,2,532,10,64,F,West,Platinum,674.1141666666667,36,0.5277777777777778,0.0458333333333333,1079,5,1,4,3,0,Loyal Customers
CUST01028,27,26,20524.3,2,1,1,211,4,39,Other,South,Bronze,789.3961538461538,26,0.5384615384615384,0.0173076923076923,1060,5,2,3,0,0,Loyal Customers
CUST01029,24,36,26743.56,2,3,3,233,8,51,M,North,Silver,742.8766666666667,36,0.5555555555555556,0.0208333333333333,1050,5,0,2,1,1,Champions
CUST01030,15,35,25777.39,3,3,3,333,9,64,M,East,Bronze,736.4968571428572,35,0.6571428571428571,0.0242857142857142,1057,5,0,1,0,0,Loyal Customers
CUST01031,1,39,33537.7,5,4,5,545,14,25,M,West,Silver,859.9410256410256,39,0.5897435897435898,0.0294871794871794,1065,5,0,4,1,1,Champions
CUST01032,31,28,24027.43,2,1,2,212,5,57,Other,West,Silver,858.1225000000001,28,0.75,0.0357142857142857,1031,5,2,4,1,0,Loyal Customers
CUST01033,17,37,27244.09,3,4,3,343,10,66,M,East,Silver,736.3267567567567,37,0.6216216216216216,0.0297297297297297,1077,5,0,1,1,1,Champions
CUST01034,13,32,26377.17,3,2,3,323,8,61,M,South,Silver,824.2865625,32,0.53125,0.0328125,1074,5,0,3,1,1,Champions
CUST01035,17,24,15951.68,3,1,1,311,5,36,F,North,Gold,664.6533333333333,24,0.5,0.03125,981,5,1,2,2,0,Loyal Customers
CUST01036,46,40,31961.04,1,4,5,145,10,59,M,South,Bronze,799.0260000000001,40,0.5,0.025,1023,5,0,3,0,1,Champions
CUST01037,9,32,22930.31,4,2,2,422,8,58,M,Central,Bronze,716.5721875,32,0.71875,0.0078125,1051,5,0,0,0,0,Loyal Customers
CUST01038,19,44,33419.88,3,5,5,355,13,54,F,West,Bronze,759.5427272727272,44,0.5681818181818182,0.0238636363636363,1071,5,1,4,0,1,Champions
CUST01039,1,32,22957.07,5,2,2,522,9,23,F,Central,Platinum,717.4084375,32,0.59375,0.03125,1068,5,1,0,3,0,Loyal Customers
CUST01040,14,33,28633.83,3,2,4,324,9,69,M,West,Bronze,867.6918181818182,33,0.7272727272727273,0.0303030303030303,1070,5,0,4,0,1,Champions
CUST01041,41,43,33112.45,1,5,5,155,11,43,M,West,Silver,770.0569767441859,43,0.6511627906976745,0.0162790697674418,1044,5,0,4,1,1,Champions
CUST01042,48,38,27386.84,1,4,4,144,9,51,M,Central,Silver,720.7063157894737,38,0.4736842105263157,0.0184210526315789,1028,5,0,0,1,1,Champions
CUST01043,92,32,23205.91,1,2,2,122,5,62,M,Central,Bronze,725.1846875,32,0.59375,0.0203125,974,5,0,0,0,0,Loyal Customers
CUST01044,7,35,22829.11,4,3,2,432,9,23,F,South,Bronze,652.2602857142857,35,0.6,0.0414285714285714,992,5,1,3,0,0,Loyal Customers
CUST01045,4,44,28862.56,5,5,4,554,14,54,M,Central,Bronze,655.9672727272728,44,0.6363636363636364,0.025,1076,5,0,0,0,1,Champions
CUST01046,2,44,32053.06,5,5,5,555,15,50,M,South,Bronze,728.4786363636364,44,0.5681818181818182,0.0329545454545454,1092,5,0,3,0,1,Champions
CUST01047,1,31,21208.54,5,2,1,521,8,39,M,South,Bronze,684.1464516129032,31,0.6451612903225806,0.014516129032258,1076,5,0,3,0,0,Loyal Customers
CUST01048,52,36,25528.01,1,3,3,133,7,38,F,South,Bronze,709.111388888889,36,0.5555555555555556,0.0180555555555555,1039,5,1,3,0,0,Loyal Customers
CUST01049,39,38,27008.02,1,4,3,143,8,23,F,West,Gold,710.7373684210527,38,0.6052631578947368,0.0157894736842105,1028,5,1,4,2,1,Champions
CUST01050,13,47,36080.83,3,5,5,355,13,23,F,West,Platinum,767.6772340425532,47,0.6382978723404256,0.0170212765957446,1045,5,1,4,3,1,Champions
CUST01051,8,30,22327.27,4,1,2,412,7,65,M,Central,Bronze,744.2423333333334,30,0.6333333333333333,0.0283333333333333,1086,5,0,0,0,0,Loyal Customers
CUST01052,2,38,26728.43,5,4,3,543,12,21,F,West,Bronze,703.3797368421052,38,0.5789473684210527,0.0249999999999999,1013,5,1,4,0,1,Champions
CUST01053,24,38,27960.51,2,4,4,244,10,47,F,Central,Bronze,735.8028947368421,38,0.631578947368421,0.031578947368421,994,5,1,0,0,1,Champions
CUST01054,13,34,28775.21,3,3,4,334,10,28,M,West,Silver,846.3297058823529,34,0.5588235294117647,0.0117647058823529,1036,5,0,4,1,1,Champions
CUST01055,2,26,22283.62,5,1,2,512,8,47,M,North,Gold,857.0623076923076,26,0.5384615384615384,0.0288461538461538,1089,5,0,2,2,0,Loyal Customers
CUST01056,46,45,32410.48,1,5,5,155,11,48,M,North,Bronze,720.2328888888889,45,0.6222222222222222,0.0233333333333333,1025,5,0,2,0,1,Champions
CUST01057,24,32,18536.67,2,2,1,221,5,41,M,Central,Bronze,579.2709375,32,0.6875,0.021875,1002,5,0,0,0,0,Loyal Customers
CUST01058,15,47,38640.02,3,5,5,355,13,26,M,West,Silver,822.1280851063829,47,0.6382978723404256,0.0244680851063829,1047,5,0,4,1,1,Champions
CUST01059,22,30,18914.97,3,1,1,311,5,20,M,West,Silver,630.499,30,0.4666666666666667,0.0366666666666666,961,5,0,4,1,0,Loyal Customers
CUST01060,3,34,28577.35,5,3,4,534,12,68,M,South,Bronze,840.510294117647,34,0.6470588235294118,0.0176470588235294,1059,5,0,3,0,1,Champions
CUST01061,85,45,30943.99,1,5,5,155,11,48,F,East,Silver,687.6442222222223,45,0.4888888888888889,0.0211111111111111,966,5,1,1,1,1,Champions
CUST01062,33,32,21064.41,2,2,1,221,5,57,M,Central,Bronze,658.2628125,32,0.5625,0.03125,1041,5,0,0,0,0,Loyal Customers
CUST01063,5,30,24506.44,5,1,3,513,9,54,F,East,Bronze,816.8813333333333,30,0.5333333333333333,0.0266666666666666,1087,5,1,1,0,0,Loyal Customers
CUST01064,4,26,16763.36,5,1,1,511,7,53,F,East,Silver,644.7446153846154,26,0.6538461538461539,0.0269230769230769,1084,4,1,1,1,2,Potential Loyalists
CUST01065,16,43,25866.15,3,5,3,353,11,41,F,Central,Gold,601.5383720930233,43,0.5813953488372093,0.0395348837209302,992,5,1,0,2,1,Champions
CUST01066,5,43,25426.93,5,5,3,553,13,48,F,West,Bronze,591.3239534883721,43,0.5813953488372093,0.0244186046511627,1018,5,1,4,0,1,Champions
CUST01067,30,34,25087.99,2,3,3,233,8,23,M,Central,Gold,737.8820588235294,34,0.5294117647058824,0.0235294117647058,1060,5,0,0,2,0,Loyal Customers
CUST01068,60,41,26132.26,1,5,3,153,9,19,F,East,Bronze,637.3721951219512,41,0.5365853658536586,0.0158536585365853,1000,5,1,1,0,0,Loyal Customers
CUST01069,25,28,25795.77,2,1,3,213,6,37,M,West,Silver,921.2775,28,0.5,0.0267857142857142,1043,5,0,4,1,0,Loyal Customers
CUST01070,3,37,29145.46,5,4,4,544,13,45,M,North,Bronze,787.7151351351351,37,0.4864864864864865,0.0337837837837837,987,5,0,2,0,1,Champions
CUST01071,25,26,12312.48,2,1,1,211,4,28,F,Central,Gold,473.5569230769231,26,0.5769230769230769,0.025,969,5,1,0,2,0,Loyal Customers
CUST01072,14,39,33029.19,3,4,5,345,12,21,M,Central,Gold,846.9023076923078,39,0.6153846153846154,0.0333333333333333,1080,5,0,0,2,1,Champions
CUST01073,51,38,29772.4,1,4,4,144,9,32,M,West,Bronze,783.4842105263158,38,0.6052631578947368,0.025,1023,5,0,4,0,1,Champions
CUST01074,13,33,20613.68,3,2,1,321,6,23,F,North,Gold,624.6569696969697,33,0.6666666666666666,0.0257575757575757,1045,5,1,2,2,0,Loyal Customers
CUST01075,31,33,22889.6,2,2,2,222,6,66,F,North,Gold,693.6242424242424,33,0.4242424242424242,0.0257575757575757,1062,5,1,2,2,0,Loyal Customers
CUST01076,88,32,28635.55,1,2,4,124,7,47,F,West,Silver,894.8609375,32,0.65625,0.009375,984,5,1,4,1,1,Champions
CUST01077,3,31,20382.85,5,2,1,521,8,55,M,South,Bronze,657.5112903225806,31,0.6129032258064516,0.0193548387096774,1091,5,0,3,0,0,Loyal Customers
CUST01078,3,46,37063.91,5,5,5,555,15,68,F,Central,Gold,805.7371739130435,46,0.5,0.0358695652173913,982,5,1,0,2,1,Champions
CUST01079,7,34,20601.33,4,3,1,431,8,19,M,Central,Gold,605.9214705882354,34,0.6176470588235294,0.0411764705882353,1071,5,0,0,2,0,Loyal Customers
CUST01080,7,33,19234.28,4,2,1,421,7,32,F,East,Bronze,582.8569696969697,33,0.5454545454545454,0.0287878787878787,1077,5,1,1,0,0,Loyal Customers
CUST01081,3,24,16760.14,5,1,1,511,7,28,F,West,Platinum,698.3391666666666,24,0.5,0.0125,1081,5,1,4,3,0,Loyal Customers
CUST01082,29,32,21280.55,2,2,2,222,6,25,F,East,Bronze,665.0171875,32,0.5625,0.021875,1017,5,1,1,0,0,Loyal Customers
CUST01083,15,31,23301.24,3,2,2,322,7,43,F,East,Bronze,751.6529032258065,31,0.5483870967741935,0.0241935483870967,1080,5,1,1,0,0,Loyal Customers
CUST01084,17,40,27836.9,3,4,4,344,11,68,M,North,Silver,695.9225,40,0.725,0.05,1064,5,0,2,1,1,Champions
CUST01085,40,25,17517.63,1,1,1,111,3,62,F,Central,Silver,700.7052,25,0.72,0.0279999999999999,1052,5,1,0,1,0,Loyal Customers
CUST01086,5,34,28070.82,5,3,4,534,12,61,F,East,Silver,825.6123529411765,34,0.5294117647058824,0.0147058823529411,1028,5,1,1,1,1,Champions
CUST01087,30,30,24470.11,2,1,2,212,5,22,M,North,Bronze,815.6703333333334,30,0.5666666666666667,0.025,1051,5,0,2,0,0,Loyal Customers
CUST01088,21,30,23442.86,3,1,2,312,6,23,F,West,Platinum,781.4286666666667,30,0.6333333333333333,0.04,857,5,1,4,3,0,Loyal Customers
CUST01089,8,49,40914.38,4,5,5,455,14,43,M,East,Bronze,834.9873469387754,49,0.6938775510204082,0.0285714285714285,1047,5,0,1,0,1,Champions
CUST01090,73,22,13696.47,1,1,1,111,3,21,F,Central,Bronze,622.5668181818181,22,0.4545454545454545,0.0295454545454545,940,5,1,0,0,0,Loyal Customers
CUST01091,2,34,25163.26,5,3,3,533,11,36,F,East,Bronze,740.0958823529411,34,0.7058823529411765,0.0205882352941176,1091,5,1,1,0,0,Loyal Customers
CUST01092,4,41,33958.07,5,5,5,555,15,37,F,West,Silver,828.2456097560976,41,0.6829268292682927,0.0353658536585365,1049,5,1,4,1,1,Champions
CUST01093,48,33,25605.97,1,2,3,123,6,50,M,East,Gold,775.9384848484849,33,0.7575757575757576,0.0242424242424242,1031,5,0,1,2,0,Loyal Customers
CUST01094,17,26,18400.35,3,1,1,311,5,37,F,Central,Silver,707.7057692307692,26,0.5,0.0173076923076923,1077,5,1,0,1,0,Loyal Customers
CUST01095,9,43,33485.55,4,5,5,455,14,66,F,North,Gold,778.7337209302326,43,0.6511627906976745,0.0453488372093023,1080,5,1,2,2,1,Champions
CUST01096,4,25,17074.65,5,1,1,511,7,29,F,Central,Bronze,682.9860000000001,25,0.64,0.036,959,5,1,0,0,0,Loyal Customers
CUST01097,40,44,32233.33,1,5,5,155,11,64,M,North,Silver,732.5756818181818,44,0.5681818181818182,0.0159090909090909,1041,5,0,2,1,1,Champions
CUST01098,59,38,28116.98,1,4,4,144,9,18,M,South,Bronze,739.9205263157895,38,0.6842105263157895,0.0460526315789473,967,5,0,3,0,1,Champions
CUST01099,9,43,26232.66,4,5,3,453,12,43,F,Central,Bronze,610.0618604651163,43,0.4883720930232558,0.0360465116279069,1052,5,1,0,0,1,Champions
CUST01100,3,32,31000.43,5,2,5,525,12,31,M,Central,Bronze,968.7634375,32,0.53125,0.0109375,943,5,0,0,0,1,Champions
CUST01101,57,33,22636.58,1,2,2,122,5,55,F,West,Silver,685.9569696969697,33,0.6363636363636364,0.0242424242424242,1037,5,1,4,1,0,Loyal Customers
CUST01102,45,30,25934.04,1,1,3,113,5,54,F,East,Silver,864.4680000000001,30,0.6,0.0283333333333333,991,5,1,1,1,0,Loyal Customers
CUST01103,13,34,25628.21,3,3,3,333,9,28,F,North,Silver,753.7708823529412,34,0.6764705882352942,0.0117647058823529,1071,5,1,2,1,0,Loyal Customers
CUST01104,19,33,25556.13,3,2,3,323,8,53,F,North,Bronze,774.4281818181819,33,0.5454545454545454,0.0181818181818181,1076,5,1,2,0,0,Loyal Customers
CUST01105,33,28,24158.71,2,1,2,212,5,30,F,West,Bronze,862.8110714285714,28,0.7142857142857143,0.0160714285714285,1058,5,1,4,0,0,Loyal Customers
CUST01106,44,33,28971.08,1,2,4,124,7,60,M,West,Silver,877.9115151515151,33,0.5757575757575758,0.0409090909090909,1023,5,0,4,1,1,Champions
CUST01107,17,36,31027.0,3,3,5,335,11,20,M,East,Bronze,861.8611111111111,36,0.6111111111111112,0.0333333333333333,1079,5,0,1,0,1,Champions
CUST01108,32,35,24710.45,2,3,3,233,8,50,M,East,Gold,706.0128571428571,35,0.4571428571428571,0.02,1020,5,0,1,2,0,Loyal Customers
CUST01109,22,28,18392.73,3,1,1,311,5,23,M,Central,Silver,656.8832142857143,28,0.6785714285714286,0.0125,1050,5,0,0,1,0,Loyal Customers
CUST01110,2,25,20029.29,5,1,1,511,7,67,F,South,Bronze,801.1716,25,0.56,0.034,1092,5,1,3,0,0,Loyal Customers
CUST01111,169,40,31224.75,1,4,5,145,10,27,F,East,Platinum,780.61875,40,0.675,0.025,872,5,1,1,3,1,Champions
CUST01112,8,27,20000.38,4,1,1,411,6,22,F,West,Silver,740.7548148148148,27,0.5185185185185185,0.0129629629629629,1054,5,1,4,1,0,Loyal Customers
CUST01113,32,38,34047.7,2,4,5,245,11,40,F,East,Bronze,895.9921052631578,38,0.5526315789473685,0.0302631578947368,1043,5,1,1,0,1,Champions
CUST01114,66,25,18106.68,1,1,1,111,3,27,Other,North,Silver,724.2672,25,0.6,0.02,1029,5,2,2,1,0,Loyal Customers
CUST01115,2,26,20256.87,5,1,1,511,7,61,F,South,Bronze,779.1103846153845,26,0.6538461538461539,0.0211538461538461,1050,5,1,3,0,0,Loyal Customers
CUST01116,4,34,21522.6,5,3,2,532,10,19,F,Central,Gold,633.0176470588235,34,0.6176470588235294,0.0235294117647058,1049,5,1,0,2,0,Loyal Customers
CUST01117,39,34,20557.33,1,3,1,131,5,30,F,North,Gold,604.6273529411765,34,0.7352941176470589,0.0161764705882352,1011,5,1,2,2,0,Loyal Customers
CUST01118,3,31,27197.5,5,2,3,523,10,57,M,North,Platinum,877.3387096774194,31,0.8387096774193549,0.0209677419354838,1032,5,0,2,3,1,Champions
CUST01119,35,38,30449.93,2,4,4,244,10,19,M,South,Silver,801.313947368421,38,0.6578947368421053,0.0092105263157894,1044,5,0,3,1,1,Champions
CUST01120,7,43,27374.09,4,5,4,454,13,37,M,Central,Bronze,636.6067441860465,43,0.5813953488372093,0.0220930232558139,1089,5,0,0,0,1,Champions
CUST01121,16,33,31195.55,3,2,5,325,10,18,F,West,Silver,945.3196969696968,33,0.6666666666666666,0.0212121212121212,951,5,1,4,1,1,Champions
CUST01122,18,41,36820.17,3,5,5,355,13,54,F,Central,Bronze,898.0529268292682,41,0.6829268292682927,0.023170731707317,1004,5,1,0,0,1,Champions
CUST01123,3,36,33377.46,5,3,5,535,13,26,M,East,Silver,927.1516666666666,36,0.7222222222222222,0.0430555555555555,1079,5,0,1,1,1,Champions
CUST01124,45,38,28979.95,1,4,4,144,9,34,M,North,Silver,762.6302631578947,38,0.6578947368421053,0.0210526315789473,1022,5,0,2,1,1,Champions
CUST01125,28,30,27115.06,2,1,3,213,6,26,F,East,Bronze,903.8353333333332,30,0.5333333333333333,0.0166666666666666,1009,5,1,1,0,1,Champions
CUST01126,4,38,28106.29,5,4,4,544,13,28,M,West,Bronze,739.6392105263158,38,0.631578947368421,0.0236842105263157,1041,5,0,4,0,1,Champions
CUST01127,6,25,17432.04,4,1,1,411,6,32,M,East,Gold,697.2816,25,0.64,0.022,1078,5,0,1,2,0,Loyal Customers
CUST01128,46,36,29031.52,1,3,4,134,8,41,F,Central,Gold,806.4311111111111,36,0.5833333333333334,0.0430555555555555,983,5,1,0,2,1,Champions
CUST01129,1,41,25998.83,5,5,3,553,13,55,M,East,Bronze,634.1178048780488,41,0.5609756097560976,0.0195121951219512,1064,5,0,1,0,1,Champions
CUST01130,24,31,16653.32,2,2,1,221,5,52,M,West,Bronze,537.203870967742,31,0.7096774193548387,0.0177419354838709,1056,5,0,4,0,0,Loyal Customers
CUST01131,17,29,18274.75,3,1,1,311,5,47,F,West,Bronze,630.1637931034483,29,0.4827586206896552,0.0344827586206896,1045,5,1,4,0,0,Loyal Customers
CUST01132,9,42,27213.22,4,5,3,453,12,48,F,West,Gold,647.9338095238096,42,0.7380952380952381,0.0202380952380952,1047,5,1,4,2,1,Champions
CUST01133,6,44,33289.47,4,5,5,455,14,66,F,Central,Bronze,756.5788636363636,44,0.5681818181818182,0.025,1071,5,1,0,0,1,Champions
CUST01134,19,44,43348.5,3,5,5,355,13,22,M,West,Silver,985.193181818182,44,0.6818181818181818,0.0443181818181818,1020,5,0,4,1,1,Champions
CUST01135,1,38,26830.74,5,4,3,543,12,61,M,North,Bronze,706.0721052631578,38,0.631578947368421,0.0197368421052631,1072,5,0,2,0,1,Champions
CUST01136,3,40,24513.02,5,4,3,543,12,67,M,West,Silver,612.8255,40,0.55,0.0174999999999999,1062,5,0,4,1,0,Loyal Customers
CUST01137,108,34,26008.89,1,3,3,133,7,31,F,East,Bronze,764.9673529411765,34,0.7647058823529411,0.0176470588235294,903,5,1,1,0,0,Loyal Customers
CUST01138,20,34,25238.78,3,3,3,333,9,28,F,East,Silver,742.3170588235294,34,0.6176470588235294,0.0308823529411764,1019,5,1,1,1,0,Loyal Customers
CUST01139,13,26,19591.32,3,1,1,311,5,26,M,East,Bronze,753.5123076923077,26,0.5769230769230769,0.0038461538461538,1049,4,0,1,0,2,Potential Loyalists
CUST01140,56,21,12974.59,1,1,1,111,3,51,F,Central,Silver,617.837619047619,21,0.5714285714285714,0.0285714285714285,1035,5,1,0,1,0,Loyal Customers
CUST01141,40,37,32248.3,1,4,5,145,10,29,M,East,Bronze,871.5756756756757,37,0.6486486486486487,0.0135135135135135,974,5,0,1,0,1,Champions
CUST01142,53,41,27735.05,1,5,4,154,10,52,M,Central,Silver,676.4646341463415,41,0.7560975609756098,0.0207317073170731,1033,5,0,0,1,1,Champions
CUST01143,60,28,21332.66,1,1,2,112,4,52,M,Central,Gold,761.8807142857142,28,0.7857142857142857,0.0249999999999999,1014,5,0,0,2,0,Loyal Customers
CUST01144,63,33,27964.37,1,2,4,124,7,18,M,West,Bronze,847.4051515151515,33,0.6666666666666666,0.0166666666666666,1027,5,0,4,0,1,Champions
CUST01145,3,36,27699.62,5,3,4,534,12,57,F,North,Gold,769.4338888888889,36,0.6388888888888888,0.0291666666666666,1074,5,1,2,2,1,Champions
CUST01146,78,34,21286.88,1,3,2,132,6,39,F,West,Silver,626.084705882353,34,0.6764705882352942,0.0161764705882352,1002,5,1,4,1,0,Loyal Customers
CUST01147,8,40,38673.03,4,4,5,445,13,46,M,West,Bronze,966.82575,40,0.6,0.02375,1043,5,0,4,0,1,Champions
CUST01148,60,24,18060.66,1,1,1,111,3,25,F,Central,Bronze,752.5275,24,0.4583333333333333,0.0291666666666666,1034,5,1,0,0,0,Loyal Customers
CUST01149,9,35,23896.49,4,3,2,432,9,28,M,Central,Bronze,682.7568571428571,35,0.6285714285714286,0.0257142857142857,994,5,0,0,0,0,Loyal Customers
CUST01150,10,36,23865.41,4,3,2,432,9,58,F,East,Silver,662.9280555555556,36,0.6111111111111112,0.0388888888888888,1085,5,1,1,1,0,Loyal Customers
CUST01151,15,33,29222.48,3,2,4,324,9,54,F,East,Silver,885.5296969696969,33,0.6363636363636364,0.0181818181818181,1039,5,1,1,1,1,Champions
CUST01152,29,32,25491.43,2,2,3,223,7,31,M,West,Bronze,796.6071875,32,0.59375,0.0328125,1062,5,0,4,0,0,Loyal Customers
CUST01153,55,38,31725.41,1,4,5,145,10,47,F,South,Silver,834.8792105263158,38,0.5526315789473685,0.0276315789473684,978,5,1,3,1,1,Champions
CUST01154,43,29,23603.56,1,1,2,112,4,52,M,South,Gold,813.9158620689656,29,0.5172413793103449,0.0224137931034482,1046,5,0,3,2,0,Loyal Customers
CUST01155,19,40,26856.74,3,4,3,343,10,38,M,East,Gold,671.4185,40,0.5,0.0375,1036,5,0,1,2,1,Champions
CUST01156,9,30,17303.4,4,1,1,411,6,54,M,South,Silver,576.7800000000001,30,0.7666666666666667,0.0149999999999999,1027,5,0,3,1,0,Loyal Customers
CUST01157,31,38,34253.59,2,4,5,245,11,22,F,East,Platinum,901.4102631578946,38,0.5526315789473685,0.0236842105263157,1042,5,1,1,3,1,Champions
CUST01158,3,40,34975.47,5,4,5,545,14,36,F,Central,Silver,874.38675,40,0.625,0.01375,1030,5,1,0,1,1,Champions
CUST01159,27,27,25015.3,2,1,3,213,6,31,M,West,Bronze,926.4925925925926,27,0.4814814814814814,0.0407407407407407,1045,5,0,4,0,0,Loyal Customers
CUST01160,1,37,28366.31,5,4,4,544,13,43,F,North,Gold,766.6570270270271,37,0.5675675675675675,0.0324324324324324,1057,5,1,2,2,1,Champions
CUST01161,4,39,31427.98,5,4,5,545,14,21,F,West,Bronze,805.845641025641,39,0.5641025641025641,0.032051282051282,1090,5,1,4,0,1,Champions
CUST01162,18,26,18151.57,3,1,1,311,5,42,F,East,Bronze,698.1373076923077,26,0.5769230769230769,0.0269230769230769,1052,5,1,1,0,0,Loyal Customers
CUST01163,34,33,26209.03,2,2,3,223,7,62,F,East,Bronze,794.2130303030302,33,0.4848484848484848,0.0121212121212121,1034,5,1,1,0,0,Loyal Customers
CUST01164,22,38,32059.05,3,4,5,345,12,59,F,West,Gold,843.6592105263157,38,0.6578947368421053,0.0328947368421052,1047,5,1,4,2,1,Champions
CUST01165,51,38,26710.06,1,4,3,143,8,42,M,East,Gold,702.8963157894738,38,0.5526315789473685,0.0092105263157894,1033,5,0,1,2,0,Loyal Customers
CUST01166,2,50,33214.28,5,5,5,555,15,35,M,South,Bronze,664.2855999999999,50,0.74,0.025,1091,5,0,3,0,1,Champions
CUST01167,21,30,20697.81,3,1,1,311,5,57,Other,South,Bronze,689.927,30,0.5,0.0216666666666666,1056,5,2,3,0,0,Loyal Customers
CUST01168,14,34,28422.09,3,3,4,334,10,25,M,East,Bronze,835.9438235294118,34,0.5588235294117647,0.025,1047,5,0,1,0,1,Champions
CUST01169,3,45,40155.46,5,5,5,555,15,56,Other,East,Silver,892.3435555555556,45,0.5111111111111111,0.0288888888888888,1069,5,2,1,1,1,Champions
CUST01170,27,38,30052.4,2,4,4,244,10,57,F,South,Bronze,790.8526315789474,38,0.6052631578947368,0.0197368421052631,1055,5,1,3,0,1,Champions
CUST01171,2,36,28212.82,5,3,4,534,12,31,M,East,Silver,783.6894444444445,36,0.5555555555555556,0.0152777777777777,1040,5,0,1,1,1,Champions
CUST01172,9,23,17706.36,4,1,1,411,6,49,M,East,Bronze,769.8417391304348,23,0.391304347826087,0.008695652173913,993,5,0,1,0,0,Loyal Customers
CUST01173,44,46,42323.14,1,5,5,155,11,68,M,West,Bronze,920.0682608695652,46,0.6304347826086957,0.0217391304347826,1041,5,0,4,0,1,Champions
CUST01174,71,34,21730.84,1,3,2,132,6,55,F,North,Bronze,639.1423529411765,34,0.6470588235294118,0.0235294117647058,1010,5,1,2,0,0,Loyal Customers
CUST01175,20,29,25301.99,3,1,3,313,7,50,M,South,Bronze,872.4824137931034,29,0.5862068965517241,0.0499999999999999,1040,5,0,3,0,0,Loyal Customers
CUST01176,23,36,28091.67,2,3,4,234,9,40,M,West,Gold,780.3241666666667,36,0.75,0.0208333333333333,1052,5,0,4,2,1,Champions
CUST01177,8,30,24864.93,4,1,3,413,8,32,M,North,Bronze,828.831,30,0.5666666666666667,0.0433333333333333,1067,5,0,2,0,0,Loyal Customers
CUST01178,12,37,20927.08,4,4,1,441,9,50,M,East,Bronze,565.5967567567568,37,0.5675675675675675,0.0175675675675675,1045,5,0,1,0,0,Loyal Customers
CUST01179,25,45,32064.44,2,5,5,255,12,42,F,East,Bronze,712.5431111111111,45,0.5777777777777777,0.0266666666666666,1057,5,1,1,0,1,Champions
CUST01180,10,30,26581.89,4,1,3,413,8,34,M,West,Bronze,886.063,30,0.5333333333333333,0.0283333333333333,1060,5,0,4,0,1,Champions
CUST01181,12,46,39412.25,4,5,5,455,14,50,F,East,Bronze,856.7880434782609,46,0.6521739130434783,0.0304347826086956,1070,5,1,1,0,1,Champions
CUST01182,68,23,11140.31,1,1,1,111,3,64,M,Central,Bronze,484.3613043478261,23,0.6521739130434783,0.0369565217391304,981,5,0,0,0,0,Loyal Customers
CUST01183,12,28,21820.09,4,1,2,412,7,19,M,West,Silver,779.2889285714285,28,0.5357142857142857,0.0232142857142857,1028,5,0,4,1,0,Loyal Customers
CUST01184,15,29,18329.84,3,1,1,311,5,31,M,North,Silver,632.0634482758621,29,0.4827586206896552,0.0362068965517241,1047,5,0,2,1,0,Loyal Customers
CUST01185,22,42,32853.79,3,5,5,355,13,57,M,West,Bronze,782.2330952380953,42,0.6428571428571429,0.013095238095238,1054,5,0,4,0,1,Champions
CUST01186,5,34,31055.81,5,3,5,535,13,57,Other,South,Bronze,913.4061764705884,34,0.5882352941176471,0.0205882352941176,1055,5,2,3,0,1,Champions
CUST01187,1,54,36379.26,5,5,5,555,15,68,F,West,Platinum,673.69,54,0.5185185185185185,0.025,1095,5,1,4,3,1,Champions
CUST01188,4,30,16674.78,5,1,1,511,7,56,M,East,Bronze,555.8259999999999,30,0.6333333333333333,0.02,1091,5,0,1,0,0,Loyal Customers
CUST01189,20,40,30108.05,3,4,4,344,11,68,F,East,Bronze,752.70125,40,0.5,0.02,1069,5,1,1,0,1,Champions
CUST01190,79,32,24464.58,1,2,2,122,5,23,M,Central,Bronze,764.518125,32,0.75,0.0171875,1009,5,0,0,0,0,Loyal Customers
CUST01191,15,40,29767.1,3,4,4,344,11,23,M,Central,Bronze,744.1775,40,0.825,0.01875,1066,5,0,0,0,1,Champions
CUST01192,4,47,33513.63,5,5,5,555,15,20,Other,Central,Silver,713.0559574468084,47,0.6382978723404256,0.0319148936170212,1092,5,2,0,1,1,Champions
CUST01193,46,37,27749.26,1,4,4,144,9,24,F,North,Bronze,749.9799999999999,37,0.7027027027027027,0.0297297297297297,1036,5,1,2,0,1,Champions
CUST01194,4,38,27317.67,5,4,3,543,12,68,Other,Central,Silver,718.886052631579,38,0.5526315789473685,0.0368421052631579,1091,5,2,0,1,1,Champions
CUST01195,7,39,30727.8,4,4,4,444,12,25,M,North,Bronze,787.8923076923077,39,0.5128205128205128,0.0217948717948717,1038,5,0,2,0,1,Champions
CUST01196,9,34,25634.03,4,3,3,433,10,59,F,Central,Bronze,753.9420588235294,34,0.7352941176470589,0.0147058823529411,1075,5,1,0,0,0,Loyal Customers
CUST01197,19,35,24221.34,3,3,2,332,8,69,M,North,Silver,692.0382857142857,35,0.6571428571428571,0.0314285714285714,1069,5,0,2,1,0,Loyal Customers
CUST01198,36,37,32442.09,2,4,5,245,11,32,M,West,Bronze,876.8132432432433,37,0.4864864864864865,0.0243243243243243,1051,5,0,4,0,1,Champions
CUST01199,4,39,26103.03,5,4,3,543,12,64,F,West,Silver,669.3084615384616,39,0.717948717948718,0.0346153846153846,982,5,1,4,1,1,Champions
